,seeker_post,response_post,ER_level,EX_level,IP_level,indices_seeker,familiarity_seeker,goal_support_seeker,suddenness_seeker,social_norms_seeker,not_consider_seeker,chance_responsblt_seeker,self_responsblt_seeker,other_control_seeker,pleasantness_seeker,predict_conseq_seeker,accept_conseq_seeker,predict_event_seeker,urgency_seeker,other_responsblt_seeker,self_control_seeker,chance_control_seeker,standards_seeker,goal_relevance_seeker,attention_seeker,unpleasantness_seeker,indices_response,familiarity_response,goal_support_response,suddenness_response,social_norms_response,not_consider_response,chance_responsblt_response,self_responsblt_response,other_control_response,pleasantness_response,predict_conseq_response,accept_conseq_response,predict_event_response,urgency_response,other_responsblt_response,self_control_response,chance_control_response,standards_response,goal_relevance_response,attention_response,unpleasantness_response
2381,Someone please come and break my legs and put me in hospital. I can't go to work anymore,"Dude. broken my arm so bad that I needed a titanium rod. I was in hospital for 5 days. Let me tell you that it was the most depressing and humiliating thing ever. I was in a ward with a man who was dying from pancreatic cancer and another one who was about to have his legs amputated because of diabetes. It is absolutely miserable seeing them alone throughout the entire day waiting for a visit and sometimes they have anyone come over at all. Furthermore, the medical staff were stretched so thin that I had to scream and bear unspeakable pain for 45 minutes before I could get my shot of painkillers. This was after they had attached the rods to my arm. Oh and last but not least, absolutely humiliating to use the restroom or shower. I understand and appreciate the efforts the medical staff commit but I really help but feel embarrassed when they shower me or escort me to the restroom. wish to be admitted to the hospital. EVER.",0,0,2,1,0.5216892957687378,0.2663538455963135,0.5891416072845459,0.28828752040863037,0.5698639154434204,0.41164493560791016,0.38976922631263733,0.6754491329193115,0.20521806180477142,0.5140889883041382,0.5076035857200623,0.5690826177597046,0.5160215497016907,0.5489004850387573,0.4947575628757477,0.41509127616882324,0.4995359480381012,0.44371142983436584,0.5414265394210815,0.7045060992240906,0,0.39976152777671814,0.2616645097732544,0.5412744879722595,0.3526953160762787,0.5398692488670349,0.3008648157119751,0.24400384724140167,0.6071699261665344,0.1024257093667984,0.41096168756484985,0.5392119884490967,0.392727792263031,0.6571334600448608,0.6207394003868103,0.20716170966625214,0.32684314250946045,0.5811108946800232,0.5567770004272461,0.7355848550796509,0.9059846997261047
2382,im in a contsant cycle of going from''i want to improve myself'' to ''fuck life i just want to sit home be miserable and do nothing''. i hope im not the only one feeling this way,"You arent. I can only speak for myself here but I sometimes get stable enough to motivate myself to lessen my consume of electronics and be productive instead and read, tidy up and continue learning the language ive been working on. However those ups usually dont last long cause its easy to trigger me into collapsing again. The only way out is gettin a potent therapist or the right pills I guess",0,0,2,1,0.5550158619880676,0.4239095151424408,0.4578864574432373,0.269875705242157,0.4325528144836426,0.4745042324066162,0.5165188908576965,0.5295094847679138,0.3578186333179474,0.4926624894142151,0.41476401686668396,0.47949692606925964,0.4433959424495697,0.5343167185783386,0.35731741786003113,0.36845797300338745,0.3292703330516815,0.5237504839897156,0.6002614498138428,0.546249270439148,0,0.49545809626579285,0.2554887533187866,0.6925159692764282,0.28006401658058167,0.5786917805671692,0.3780176639556885,0.42212456464767456,0.7061084508895874,0.2853008508682251,0.4469890594482422,0.48149076104164124,0.5388046503067017,0.48604831099510193,0.6226549744606018,0.4068591296672821,0.38180434703826904,0.4958738386631012,0.5908316373825073,0.6397041082382202,0.679900586605072
2383,its quite an interesting feeling starving yourself for a day. i guess dinner tonight will taste even better :D,"Yeah, happened to me aswell, it's quite interesting.",0,0,2,1,0.5120270252227783,0.4396807551383972,0.4958271086215973,0.1378035694360733,0.3185678720474243,0.33063018321990967,0.3777461349964142,0.5040720105171204,0.43496739864349365,0.4571099281311035,0.4824044406414032,0.43357351422309875,0.3923429548740387,0.5447883009910583,0.4159781038761139,0.2142723649740219,0.24176310002803802,0.43229392170906067,0.4820411801338196,0.24739280343055725,0,0.5286856293678284,0.21586690843105316,0.5992598533630371,0.2698926329612732,0.4084658920764923,0.26379841566085815,0.5036118626594543,0.601612389087677,0.43807461857795715,0.4876069128513336,0.49862951040267944,0.5071276426315308,0.583853542804718,0.5888912677764893,0.4735219478607178,0.2758922278881073,0.3266964852809906,0.5277178287506104,0.6056622266769409,0.5111221671104431
2384,I hate when people tell me to meditate. My depression won't go away if I meditate. It won't get better with fucking breathing. Mindfulness doesn't cure this.,"Meditation helps to rewire the brain... it's how I've stayed med free with bipolar. Your brain starts to go for relaxation and calm instead of a default down feeling or thought. But you have to keep doing it over and over, even when it feels like it's not working. It's not for everyone though! Mindfulness is a way of moving through life slowly for Me, finding little bits of joy in the smallest things like making and drinking a drink. This is what got me out of bed in my darkest days...",0,0,2,1,0.5586227178573608,0.2293478101491928,0.44294172525405884,0.328776091337204,0.5571170449256897,0.3087088167667389,0.38880017399787903,0.49979355931282043,0.10800329595804214,0.5303428769111633,0.49322229623794556,0.5163393616676331,0.4970851242542267,0.5483325719833374,0.41159793734550476,0.2929857671260834,0.4215310513973236,0.4818870723247528,0.7194502353668213,0.8111563920974731,0,0.43469420075416565,0.25994500517845154,0.48892420530319214,0.3504598140716553,0.45742881298065186,0.23117607831954956,0.3507586717605591,0.5819469690322876,0.32301223278045654,0.3719053268432617,0.5229920744895935,0.2849133610725403,0.6516783237457275,0.555418074131012,0.34341999888420105,0.14678272604942322,0.4735647439956665,0.592458963394165,0.6819968223571777,0.42949798703193665
2385,"Having a severe existential crisis. Honestly, I don't know how to solve this problem, it's ruining my life because I don't want to do anything anymore knowing that it is all meaningless. Is there a way out of this place or do I simply accept that I don't matter?","I've gone through an existential crisis as well. There is a lot of enlightening advice out there to help you through it. Try reading Peter Wessel Zappffe's writings and Man's Search for Meaning by Viktor Frankl. If nothing else, try to find a purpose. In my own experience, existential crises don't just go away. You've got to confront them head on. Force a change, create a mission for yourself. The worst thing you can do is nothing, and succumb to the negative feelings that come with the crisis. Attack it with whatever you have.",0,0,2,1,0.5121336579322815,0.17206144332885742,0.5149383544921875,0.3976251184940338,0.5579726696014404,0.3025318682193756,0.458305686712265,0.5445202589035034,0.1938508152961731,0.5804001688957214,0.5121421217918396,0.4459753930568695,0.49658820033073425,0.6181138157844543,0.4154812693595886,0.22542771697044373,0.5052043795585632,0.5559175610542297,0.6713708639144897,0.8362292647361755,0,0.4061836004257202,0.17294088006019592,0.571263313293457,0.4018040895462036,0.5292080044746399,0.26089686155319214,0.32884180545806885,0.6135227680206299,0.19877929985523224,0.3653934597969055,0.4861288368701935,0.2565678358078003,0.6857024431228638,0.5629681944847107,0.29864490032196045,0.12619315087795258,0.5337072014808655,0.6136410236358643,0.697188675403595,0.7393432259559631
2386,What qualifies for an emergency therapist visit?. I really need to see someone. I just want to know before I call.,"Have you seen what kind of idiots call 911? They're out of waffles! apparently is considered to be a good reason to ring them up these days! So, yeah, I'm sure the 911/112/999 operator won't be angry because you called, in fact, they'll be glad to help. You have a medical emergency - they have medical assistance available. End of story. But be honest with whoever ends up helping you. Don't bottle up your feelings, let them know why you called and what's up.",1,0,0,1,0.47415992617607117,0.3840053677558899,0.5245633721351624,0.2567736506462097,0.3562749922275543,0.26986971497535706,0.4909701943397522,0.6343688368797302,0.3965662121772766,0.5515942573547363,0.5433372259140015,0.4702652394771576,0.5822992920875549,0.5869725346565247,0.42678675055503845,0.19293080270290375,0.4151809513568878,0.5498127937316895,0.6322627067565918,0.500899612903595,0,0.3896210193634033,0.12713606655597687,0.6558297276496887,0.4236026704311371,0.5450066924095154,0.24233265221118927,0.27237141132354736,0.6746121048927307,0.1971139758825302,0.36750349402427673,0.4923434257507324,0.268940269947052,0.6989890933036804,0.5452550053596497,0.2792300283908844,0.15035517513751984,0.575707733631134,0.5815355181694031,0.6420063376426697,0.6384158134460449
2387,"I feel like my only friends are the Youtubers I watch every day. And they're clearly not actually my friends... they just make me feel like friends are around, I like seeing familiar faces and hearing familiar voices joking around because that's the only time I get to experience that. How pathetic.","Yeah I'm all about this - fairly sure it's just a digital opioid but when I'm lonely they're always around for me. To be fair though I'm different than most ITT that I watch lots of documentaries, food shows, and makers. If you like food/fermentation and hilarious personalities I'd recommend It's Alive with Brad (from Bon Appetit) or Action Bronson stuff from Vice; and if you want a room full of weirdo friends, doesn't get better than the Chris Gethard show",0,0,2,1,0.5017777681350708,0.1974823772907257,0.5162167549133301,0.33557403087615967,0.5779973268508911,0.27855467796325684,0.4307234585285187,0.578964352607727,0.14255359768867493,0.4498002827167511,0.479475736618042,0.4945352077484131,0.543648898601532,0.5360055565834045,0.4010029137134552,0.32604801654815674,0.4550517499446869,0.4616587162017822,0.5455478429794312,0.7321991920471191,0,0.4724847376346588,0.2155769318342209,0.47669389843940735,0.40518638491630554,0.4814077317714691,0.2683623433113098,0.4556399881839752,0.6290004849433899,0.25198206305503845,0.3546808362007141,0.5524904131889343,0.27148157358169556,0.7138437032699585,0.5228325128555298,0.30020514130592346,0.05177478492259979,0.44888076186180115,0.5973448753356934,0.6542456150054932,0.4850505292415619
2388,Wish I was never born. Not looking for attention or advice to look on the bright side just hoping to get some perspective on how I feel. And maybe what it means psychologically to feel this way. All of my life I've felt like the black sheep. I never fit in anywhere really. I wish I was never born. I feel like I haven't impacted anyone's life and if I did it was negative or non existent. I should feel like I have a purpose. I have been married 6 years two kids later but even then if I died tomo who would care? How would the world be different. I just spoke to my husband about(hoping to maybe get some comfort in knowing I impacted his life for the better?) this was his exact words were yeah well I see how you could think that that was it. It broke me and felt like it validated my point. This life feels life a prison. It feels worthless and sickening to know no matter where I go it does t really even matter. How many others feel this way????,"Yeah, I resonate with a lot of what you're saying. It's only on a place like here or a depression support group that you would find others that feel this way. Let me ask you this: what do you find joy or distraction in? Tell me everything you have tried.",1,2,1,1,0.4433484971523285,0.26116588711738586,0.585723340511322,0.38431116938591003,0.5182907581329346,0.29916828870773315,0.258632630109787,0.6050764918327332,0.24551665782928467,0.3616192936897278,0.5335112810134888,0.3058384656906128,0.6353867053985596,0.5244647860527039,0.3056088387966156,0.25722330808639526,0.5738294720649719,0.613603413105011,0.64899742603302,0.6179413199424744,0,0.5090129375457764,0.34794411063194275,0.5915465950965881,0.29715070128440857,0.46655574440956116,0.24066928029060364,0.48749402165412903,0.6753508448600769,0.4120224118232727,0.5758964419364929,0.540336549282074,0.47184547781944275,0.5075252652168274,0.7867911458015442,0.41114434599876404,0.20292328298091888,0.4758032262325287,0.5255534648895264,0.6811168193817139,0.6555761694908142
2389,All day every day I look forward to nighttime so I can fall asleep. I am only happy in my dreams. I hate being awake.,"Same dude, the only thing I look forward to now but I hate waking up every morning",0,0,2,1,0.6812275648117065,0.4105626940727234,0.3431416153907776,0.16838273406028748,0.5453172326087952,0.29505258798599243,0.6826716065406799,0.4099350869655609,0.28154975175857544,0.5949711203575134,0.5704035758972168,0.5324240922927856,0.467142254114151,0.3896529972553253,0.5600061416625977,0.3110175132751465,0.3925393521785736,0.4043259620666504,0.5774949789047241,0.6516903042793274,0,0.7518044114112854,0.24466635286808014,0.6275383234024048,0.30546146631240845,0.5446555018424988,0.34628939628601074,0.6266682147979736,0.4564976394176483,0.10964423418045044,0.5690741539001465,0.535852313041687,0.5467576384544373,0.4264999032020569,0.4331870973110199,0.5783499479293823,0.4579925835132599,0.4175184369087219,0.3376901149749756,0.6059192419052124,0.8003627061843872
2390,I am like a seeker who doesn't know what he is seeking. Just bouncing and going insane,Same. And somehow I always trick myself into believing I'll find it some day. How fucking naive am i.,0,0,2,1,0.5575671195983887,0.26790693402290344,0.5703992247581482,0.3998573422431946,0.6972566246986389,0.2546766698360443,0.4734340310096741,0.5790894031524658,0.2949396073818207,0.5291305780410767,0.6269317865371704,0.5594209432601929,0.5088973045349121,0.7101426124572754,0.5429208278656006,0.46813878417015076,0.4548586905002594,0.4353976547718048,0.5727152824401855,0.7608303427696228,0,0.5426214933395386,0.2220846563577652,0.5652005076408386,0.35368090867996216,0.5218148231506348,0.30270591378211975,0.48203372955322266,0.49010661244392395,0.17491267621517181,0.4681326448917389,0.49892836809158325,0.5132626891136169,0.5449797511100769,0.5473037958145142,0.48214611411094666,0.2599363327026367,0.5091806054115295,0.5292850732803345,0.6361159086227417,0.6728594899177551
